,l0,l1,l2,alpha
369,0.3813658020586438,0.5280921903773879,1.604331973094657,0.5455420697100223
370,0.38422616369221896,0.5281943339133788,1.6063115129202563,0.5457843808580025
371,0.3853554865595922,0.5295594749600679,1.6078966900410525,0.5464098464712323
372,0.38673517886707065,0.5308576538395322,1.6083119320186734,0.5464893889885106
373,0.389196977191451,0.5324498922727133,1.6115787901280028,0.546556745798793
374,0.3907555688139861,0.5324604118354334,1.6139949304091894,0.5468143630048599
375,0.39095523028988033,0.5327957524253453,1.6190028625017234,0.5468315208898155
376,0.39619566555715335,0.5349635676435778,1.6194090587851655,0.5470185138904835
377,0.39727801380967426,0.5353402505538501,1.6205371117396419,0.5470513631172771
378,0.3997945695284886,0.537695665127306,1.625883101794487,0.5471253613924542
379,0.4016611344894657,0.537963082955507,1.627874893098023,0.5472409721947525
380,0.4029693865635088,0.5382031485014234,1.6331067259889656,0.5477598593350983
381,0.40445885226917033,0.5418288927515742,1.6353044746891716,0.5481676487318131
382,0.40661319385312855,0.5435379313233563,1.6358124109214618,0.5483447535138809
383,0.40798320018576734,0.5440451426038411,1.6377085318071707,0.5485752348596777
384,0.4094041851462388,0.5452776312875887,1.6377805762691011,0.5489084019729868
385,0.42130644568789855,0.5479065622774836,1.6464230509055588,0.549005438110764
386,0.42443720623419223,0.5479928345274633,1.6519356648118069,0.5500499492368272
387,0.4248444492571262,0.5494068383787262,1.6520169466734167,0.5504124388996304
388,0.42585856642793884,0.5494301500549712,1.6539672240772423,0.5504738678326417
389,0.42695326006800216,0.5507117339061947,1.6566407151202027,0.5507384005067472
390,0.4270277580631234,0.5544832148633565,1.6584117859280423,0.5509762433949332
391,0.42707716862311274,0.556096271131751,1.6602147192646335,0.5512076988292135
392,0.4281625354650351,0.5582439325858118,1.663094233804037,0.5513970031461851
393,0.42927498457917235,0.5591002800342499,1.664605245610387,0.5514961180049872
394,0.4309516642002942,0.5607465691799715,1.6657091546067853,0.5518145485985922
395,0.4350047271800853,0.5610833330435259,1.667141552039085,0.5518876951808359
396,0.43557641771089095,0.5612326711976386,1.6695790474274872,0.5520372545427126
397,0.43700057848431517,0.5638398616644441,1.6705383808229848,0.5520713048981178
398,0.44143206166694926,0.5647700904047711,1.6724575866252571,0.5520832191560924
399,0.44159830779548287,0.5649329878239029,1.6751611562893323,0.5522142857412139
400,0.44481031289830036,0.565983782415039,1.6772266800132458,0.5523671613374912
401,0.4476061401492064,0.5683851737121741,1.6784390321545448,0.5523753573721013
402,0.44820837170106254,0.5690109911310436,1.6790912406869172,0.5525759955883287
403,0.4487830780474744,0.56942815711083,1.6793179989005937,0.5530444966460474
404,0.44965918537063043,0.5702792444886641,1.6799577316843335,0.553375734427047
405,0.44970927847609476,0.5709833038532263,1.6829684794591033,0.5536332927459178
406,0.4508906748611431,0.5732436149152498,1.6832318146436274,0.553778786306124
407,0.4517241948024323,0.5732620521832079,1.6844472029732946,0.553783571422514
408,0.4528888411790985,0.5745941131439282,1.685935246883528,0.5541599255479333
409,0.454616805655629,0.5747571809443874,1.687778859808628,0.5550757737327837
410,0.4604382126231401,0.5755074069617784,1.6883614796064006,0.5553754302753735
411,0.46136443494611146,0.5768825503798639,1.6906453312910303,0.5557683416616276
412,0.46729422320864905,0.5776666900577696,1.6910372480397455,0.5559346276381505
413,0.4695699078808643,0.5777260323784903,1.6928614013906786,0.556244354164026
414,0.47334750727746,0.5786633833774172,1.694311344569341,0.5564291767231758
415,0.47591369229550634,0.5793826454625812,1.694371642238832,0.5566727122825622
416,0.476912186453435,0.5794377012234646,1.6954617563311007,0.5566927911687571
417,0.48163279787379654,0.5795327794607542,1.7006989710827956,0.5568747456406637
418,0.4835473149614908,0.5796365814111191,1.7055642445418984,0.5575295898454342
419,0.48363619717694806,0.5797889499359353,1.7096532540091776,0.5576486635472471
420,0.48689787981054033,0.5798027637203629,1.7158277493039746,0.557783508685642
421,0.49116966856247335,0.5806426367612428,1.7166034057151998,0.5579268658434652
422,0.49122256254266117,0.5825925510234199,1.7198638273628815,0.55912446528217
423,0.49231193676082835,0.5859566995802137,1.720418328123028,0.559470296836284
424,0.4942470284173711,0.5862473266758218,1.7222175747822641,0.559829500902619
425,0.49460396908192034,0.5862497310617636,1.7224277969921187,0.5598890131880394
426,0.4955822332008382,0.5865077154114299,1.722647209652324,0.5601794928551166
427,0.497767281583371,0.5865257778587998,1.7245248023719273,0.5601938439322203
428,0.4979000796934277,0.58785344639453,1.7249739904791292,0.560843368779143
429,0.5003443076884575,0.5884147185931488,1.72872656690881,0.5609492205633435
430,0.5004282802626463,0.5887849331246158,1.732220942051393,0.5609660482219905
431,0.5093353034017254,0.5892457790764047,1.733209323305355,0.5616513131761757
432,0.5164522358382397,0.5892880715948444,1.7444052482725674,0.5616572429570592
433,0.5182188381816207,0.5894610751409208,1.7463795006412495,0.56264151912475
434,0.5200646282226538,0.5897480441448502,1.7476857482025887,0.5628292394964978
435,0.5206151198380594,0.58997303799716,1.7595839808902913,0.5633021249578908
436,0.5230039146901104,0.5901991101927762,1.7620135284226295,0.5634680095165338
437,0.5251418814073691,0.5919011082932393,1.7626403216731406,0.5636575894782183
438,0.5254237201619067,0.594516518096334,1.763749973998049,0.5640496157795548
439,0.5258015761160961,0.5946576300272892,1.7640546801943595,0.5641852669366556
440,0.5262546917826628,0.5977352677785821,1.7651043854510775,0.5647687869008984
441,0.5272397945297866,0.5989322542421265,1.7675374569912183,0.5649779343958736
442,0.5288878711600058,0.600030420964442,1.7706165854943028,0.5650581518657457
443,0.5308809293216428,0.6019256857404806,1.7709208802693548,0.5659156003674315
444,0.5329766927386388,0.6029651820181172,1.7727323063535099,0.566171451840463
445,0.533044311730563,0.6030155552950849,1.7736750536244776,0.5665511409660222
446,0.5330834574079091,0.6033317726952185,1.7757131481202564,0.5665584271502546
447,0.5336567052207547,0.6041494733849352,1.7763685084538188,0.5667656382669091
448,0.5337036744651202,0.6046283757215613,1.7780656448129886,0.5667917209980275
449,0.5341863668273568,0.6051757887083314,1.778082346987232,0.5683864408413654
450,0.5342562462049825,0.6054895965318583,1.780545171775001,0.5688083838299828
451,0.5350082875209352,0.6067994984535116,1.7888143385999058,0.5690889237603394
452,0.5350798640975652,0.6072429704730647,1.7893811759514995,0.5692551522865105
453,0.5368118653238931,0.6080827501758552,1.790289131875194,0.5694619369566203
454,0.5379585744963693,0.6085602066736862,1.790891557570006,0.5697202864268517
455,0.5437162386366895,0.6088811304472732,1.7926057524878762,0.5703677201711623
456,0.5455078675782163,0.6101277150928354,1.7931038686004854,0.5704122528363664
457,0.5478739551134841,0.6109833138489206,1.7958137788615387,0.5704866533512457
458,0.5479476467698912,0.6111362068924351,1.7969643766622778,0.5707705409476688
459,0.5498697261897254,0.6128626997700892,1.798500387386647,0.5707834197310253
460,0.551750806872347,0.6131725872330717,1.8027715933821793,0.5709139601104349
461,0.5542123275602536,0.6144018301135132,1.8043906452006633,0.570962452723878
462,0.5555285895814254,0.6144120981759442,1.805417650729597,0.5710043258216736
463,0.5608148148910874,0.6154853233486706,1.8097656199420642,0.571208939727999
464,0.5626067986230817,0.6167256331579708,1.8107842609342844,0.5714498062825842
465,0.5640986391686789,0.617364588925411,1.8122379483956736,0.5719120501156054
466,0.5674268081075446,0.6175632440828328,1.815393525392215,0.5723676229007023
467,0.5704151898328536,0.6182510621520634,1.8250311034476516,0.5724818203831087
468,0.5720065399003836,0.6184585776281735,1.8262823061999671,0.5730223540398809
469,0.5728891379989038,0.6194069425633937,1.8282122757514068,0.5733207455675223
470,0.5817329764390387,0.6215279105380396,1.828493777124692,0.5741604398463
471,0.5856200005378606,0.6223389725329218,1.829644912635648,0.5747172059518979
472,0.5902426425737894,0.6227386414324789,1.830964750588591,0.5747460810410205
473,0.5976045114584433,0.6230762103484793,1.831734896746458,0.5749935135538885
474,0.5987175602217859,0.6239481214894274,1.8319096455750077,0.5751755107024601
475,0.6097333420373907,0.6243151541978644,1.8322702761557486,0.5757208885214281
476,0.614169700735627,0.6247037725898296,1.8328453243242149,0.5767576825768708
477,0.6153465688653319,0.627361171122577,1.8333640702496052,0.5770463119551236
478,0.6166397327862884,0.6284805859266658,1.834945636304565,0.5770643061650673
479,0.620375265103196,0.6288929646842977,1.8381568275077602,0.5773038754862666
480,0.6207472095388786,0.629441489144278,1.8390597735114569,0.5774492975779014
481,0.6216590283353729,0.6296785562376084,1.8432457031310499,0.5774739655019386
482,0.623602835390854,0.6301720442005251,1.8439805603438313,0.5775682503760027
483,0.6278441095582185,0.6308993666647713,1.8455961350765668,0.5777675690885052
484,0.628343670673895,0.6309830774261369,1.8458030873618507,0.5777790431442202
485,0.6296328908491131,0.6317998473756492,1.84995418832293,0.5783506118083405
486,0.6298479664657031,0.6328676388632237,1.852745716664732,0.578594145348619
487,0.6337406105904647,0.6332649037507834,1.8538279538456703,0.5794138646340934
488,0.6350552060171253,0.6345501498890597,1.8560714231027882,0.57942153357324
489,0.6391885233409687,0.635584690293971,1.8571124870503968,0.5795977127785303
490,0.6421334999979935,0.6362081082974524,1.861095701837201,0.580004582566083
491,0.6426399858809113,0.6390038731764092,1.8622330307193693,0.5801198589914887
492,0.6435620604333752,0.6394312651324416,1.8654131213627654,0.5806794930597826
493,0.6482350987508461,0.6401331328179282,1.8664405247428286,0.5807976677542414
494,0.6499631366810784,0.6417931107399384,1.8670616332637193,0.5809976332680481
495,0.6531191994681808,0.642303710484788,1.869862815554784,0.58141093990083
496,0.653418998713676,0.6423703503958059,1.8712127555414346,0.5816884718768183
497,0.6537931851300113,0.6424685278535511,1.8715043976807388,0.581755956828529
498,0.6545281609014919,0.6437355192628185,1.8720947843643425,0.5820077218638586
499,0.6579006168336134,0.6446467637162765,1.874966260054524,0.5830046054617478
500,0.6596115253781141,0.6450722691535071,1.8750398695817152,0.5834234654504367
501,0.6664079310833493,0.6460073278041368,1.8781831942210152,0.5836455049057739
502,0.6699349509434688,0.6495640537592038,1.8783831626580187,0.5840174474862547
503,0.6700066434331036,0.649627367742076,1.8819907189723235,0.5842793646936854
504,0.6735175104307798,0.6499954544094299,1.8821015779059302,0.5846587180285017
505,0.6776544380365365,0.6500489627072343,1.8861219618838199,0.5846591190914026
506,0.679238528256654,0.6510716495604442,1.8896004226438143,0.5852101530093567
507,0.6821590178924735,0.6522748512462223,1.8983721768444934,0.5854099057881093
508,0.6842409446723482,0.6522817426075784,1.8995250400380483,0.5857993631660059
509,0.6891355772130349,0.6525387574357336,1.9007203980668943,0.5858089278146401
510,0.68951107319179,0.6535094992677793,1.9015289512139995,0.5858963884976698
511,0.6902145474237681,0.6545992371919844,1.9026487804831076,0.5861200237702837
512,0.690756889299651,0.6548349986605054,1.904128487871551,0.5862409176693196
513,0.6945765832917487,0.6560146774213593,1.9055843467542477,0.5863471954275972
514,0.6955259685547573,0.6571891313441643,1.9058175737279868,0.5871668452474601
515,0.6965986838486462,0.6574444423834509,1.9059470984729114,0.5873496053083404
516,0.6969483289649909,0.6581291745652957,1.907074569311519,0.5875110096491835
517,0.7018507223280429,0.6589857485128623,1.9083252758896392,0.5876185367164417
518,0.7064953087300637,0.6591017040284112,1.9113238484290964,0.5876463269728848
519,0.7066801001771057,0.6591054187122906,1.914334429112102,0.588070601820933
520,0.7071039464604346,0.6596441204659137,1.9147041908598108,0.5883135935252273
521,0.708958492155963,0.6609300221306504,1.9151975454881707,0.5885898099189694
522,0.7103687623718021,0.6625442858658476,1.9158627097267265,0.5890463328203729
523,0.7111983042528449,0.6647436041674248,1.9169122114768458,0.5892093240915822
524,0.7132764066503805,0.6659071016024316,1.9169868213625119,0.5898105120833744
525,0.713373372240743,0.6665243478899855,1.9211872685553155,0.5898707020896584
526,0.7146847392018326,0.6666771573357791,1.9216191998491319,0.5904601701443664
527,0.7182129657266175,0.6672441242557278,1.9239754233049142,0.5906534691343677
528,0.7189507698347855,0.66801379331285,1.924438465699655,0.5912573471126352
529,0.7225745034660016,0.6688792074434916,1.9262190462660498,0.5917735896087619
530,0.7268692937777274,0.6708380506660795,1.9265244045871792,0.5921405420160046
531,0.7298331489402767,0.6716934543925627,1.9271618647861812,0.5921619229576154
532,0.7315622532314765,0.6719540770346499,1.928004934657961,0.5924130750147785
533,0.7326529314499224,0.6722870886185173,1.9306536464198651,0.5925885793638416
534,0.7333346161082717,0.6730560790525791,1.9315802125093788,0.5926305157990042
535,0.735338977857962,0.6735301227399103,1.9341859928054832,0.5926595818939294
536,0.7432459685420962,0.6744638718349113,1.9353514594774703,0.5928287133539589
537,0.7433805196466994,0.6756403382663236,1.9358808770142235,0.5936118143980664
538,0.7437027040777593,0.6784252572081582,1.9362489337810358,0.5937504863958718
539,0.7479965217222867,0.678460058096459,1.9364125595876183,0.5938563213091236
540,0.7503954619926329,0.6792216479098798,1.9368193374195048,0.5940903427297
541,0.7506891947994067,0.679229079493665,1.938232582298786,0.594169994774697
542,0.7547388274533021,0.6802133712586589,1.9392801940379398,0.5944712335445123
543,0.7574921125551003,0.6803909855672925,1.9397016515943604,0.5947963113803245
544,0.7591692954575551,0.6815116647429171,1.9418587919291497,0.5949413499089028
545,0.7614148303714898,0.6815509702331403,1.9421972772213394,0.5951584593912016
546,0.7626131799684883,0.6818762947453405,1.9428791546153592,0.5952831056262049
547,0.765185913409954,0.6821507626525293,1.9443813396289185,0.5956257860489257
548,0.7656822951328109,0.6854232403650476,1.9464937802970788,0.5965543330146055
549,0.7675675204859103,0.687259451460938,1.9467935464476864,0.5967508989905004
550,0.7681843215771665,0.6875581071169534,1.9517423608647038,0.5968314736570769
551,0.7690919845282418,0.6878891505089774,1.9523961954412468,0.5970119051359418
552,0.7706932929456285,0.6885094372378746,1.9524868595823035,0.5972040803091139
553,0.774648555950997,0.6901872264810043,1.955568951181538,0.5974116237748981
554,0.7786515565733222,0.690393186951526,1.956302667677924,0.5974236468393346
555,0.7847523200006941,0.6926797011941672,1.9570570401155831,0.5978580833650162
556,0.7872837990836423,0.6931615111908657,1.9600978236100461,0.5978846702176368
557,0.7885120312186142,0.6941483090993756,1.9623391363914358,0.597961380497011
558,0.7901729149692002,0.6964439030474395,1.963873670318111,0.598083380742778
559,0.7914988188513398,0.6968592342021755,1.9665255553358285,0.5981745296404264
560,0.7915711565631646,0.6969600200164452,1.9673432182872752,0.5981859792332891
561,0.792265822092936,0.6969695305969965,1.9681007256160823,0.598243694088118
562,0.7932468897036183,0.6989619798876536,1.969766991662998,0.5983486234614682
563,0.7961898148457665,0.6989969777987739,1.9721923620285564,0.5984610841163353
564,0.7978926840705025,0.7002607786082067,1.973424531356804,0.5987817297049044
565,0.800126924000679,0.7011071044759983,1.9761933139584555,0.5990253033338168
566,0.803345938116887,0.7019595365020328,1.9762303833717516,0.5993607109040388
567,0.8058282842133939,0.702115231247419,1.9789215514843062,0.5994061179539857
568,0.8063415248542531,0.7031988020941133,1.9843128817867282,0.5994610711776841
569,0.8069778504187055,0.7038356488533833,1.9844624556040666,0.5995652723740199
570,0.8074224406331909,0.7042280791541972,1.9878607716810173,0.5996456718237946
571,0.8095934170688154,0.7068588309166124,1.9878762452121355,0.5998727213136669
572,0.8110205601653812,0.7069708990856433,1.9911444494368233,0.6002733837326323
573,0.8118967891067932,0.708290300322754,1.992511791630629,0.6003299418387681
574,0.8124241288341836,0.7097059456435654,1.9939416846975722,0.6004765516528203
575,0.8150070370804187,0.7103480836899564,1.9946975516118202,0.6007360416136699
576,0.817118762306863,0.7115871810641455,1.9958660372956016,0.6008362914316543
577,0.8196161112083196,0.7120317156715362,1.9969075876869915,0.6008901748726216
578,0.8221929074818506,0.7122295084674598,1.9986280147512685,0.6009852934763118
579,0.8226777485792317,0.7124171675381095,1.999799327694241,0.6013362509063015
580,0.8233455748726591,0.7127681899775917,2.0022450956914604,0.6016971019858813
581,0.8243282698498032,0.7135827656838628,2.00231565970332,0.6028207692598704
582,0.8266999289484038,0.714742749658846,2.0037067761343628,0.6035756733227047
583,0.8327110321781693,0.7153155811071463,2.0040131102185272,0.6038632254289588
584,0.8329167576287444,0.7154876916319417,2.005883433335509,0.6041716038272347
585,0.8386003725779447,0.7189817464322759,2.005934578572473,0.6042119441597436
586,0.8401018063703609,0.7192499077891943,2.0157275768527865,0.604365113743728
587,0.8525951409175131,0.7195325039930794,2.0173075889431304,0.6047916327053438
588,0.8550541431932525,0.720352904945651,2.020648784062324,0.6053034743455686
589,0.859415869448461,0.7221578223268783,2.0242999604380367,0.6054000001641145
590,0.8612332448311428,0.7234963941086536,2.025115559151599,0.6054568660188956
591,0.865003891689751,0.7235979789374709,2.0257362446996705,0.6054957300744103
592,0.8666160369858671,0.723679935563443,2.028727635649159,0.6058421576184841
593,0.8674662930344317,0.7244091806329249,2.0295815967951754,0.6060569317778818
594,0.8719159530135654,0.7280085753785899,2.034182637088611,0.606511153503782
595,0.8801228308370339,0.728028945991143,2.0391805220998624,0.60665221744799
596,0.880565883355678,0.7286919940173642,2.04362304649773,0.6067722674192749
597,0.8851358408989141,0.7296313732327323,2.0449392056104,0.6069237033515813
598,0.8903977858172388,0.7311175524907247,2.046677308618693,0.6071927829614927
599,0.8915610247718591,0.7337825836237017,2.0472302841367975,0.6078949768514301
600,0.8982031009921103,0.7342214010971385,2.0476909170174245,0.6082110237487828
601,0.9021538475444943,0.7358714365528669,2.048194663001481,0.6087800239669363
602,0.9025003380474022,0.7374552485510113,2.0518017057649587,0.6092436698646859
603,0.9066895588810135,0.7377665456476652,2.0525275416145856,0.6100141846227409
604,0.908701854817314,0.7380787560101916,2.053330400805232,0.6100146533270804
605,0.909085814054585,0.7395312736393967,2.0539813595629637,0.6104668781086068
606,0.9093497150128635,0.7403938184484002,2.0566496169092843,0.6105849833641251
607,0.9123564078116387,0.7410644167851302,2.06073785695738,0.6107833323341805
608,0.9123590336495404,0.7428500064826583,2.0628091841697613,0.6108465526349939
609,0.9132450379312507,0.7451018884468816,2.066889764242406,0.611965376590369
610,0.9239479432761113,0.7458640326986029,2.0678237092127985,0.6121017065610767
611,0.9390406879227691,0.7461049450850342,2.069207051317775,0.6122858067483314
612,0.9392254449521704,0.7466987432885603,2.0700954283413355,0.6125871954842707
613,0.9401163430926014,0.7470074162289315,2.073014744903468,0.6130807764618466
614,0.9478683514070538,0.7470100618985209,2.0735249388785078,0.6132252696270565
615,0.9494984981793291,0.7470445455032809,2.0749366018681235,0.6134571490855053
616,0.950263119399819,0.7470562861440959,2.0769919390575957,0.6138212509729546
617,0.9528303950206043,0.7471226414091361,2.0780325265474238,0.6139175945066152
618,0.9594379039820761,0.7482307850333326,2.0784142606767113,0.614643878205938
619,0.9618507152824599,0.7482346407354672,2.0806959508112097,0.6148519290845625
620,0.9698487643012075,0.7501958683278144,2.0807860455298313,0.6150946901384279
621,0.9720315346323098,0.7502529768527391,2.0816338270255095,0.615199470663333
622,0.9729434634960055,0.7524092617357884,2.081816352812475,0.6155449983853584
623,0.973669954884192,0.7545454081907252,2.0835663609435753,0.6162393394512482
624,0.9739696318297197,0.754777615787734,2.083853679480037,0.6175578459652967
625,0.9787128445651907,0.7548340883384614,2.084553828830545,0.6179040971122578
626,0.9820307051144745,0.7553560585364458,2.087009860645651,0.6183650709928508
627,0.9862168455281708,0.7555332916072179,2.0890023749285587,0.6187402914752217
628,0.9876128905222332,0.7561113320117311,2.089675557093408,0.6189716575621919
629,0.9931261241337859,0.7567827133355655,2.0908807780123753,0.61920778827866
630,0.9989389577564766,0.7572720550432207,2.0933590862527858,0.6192382688177143
631,0.9994070848328984,0.7574258024199869,2.0937210383761133,0.6192565275238672
632,1.0027305163189553,0.7584126616922995,2.0941297503341687,0.6192671222860222
633,1.004260287028739,0.7598785017614141,2.095743154267846,0.6195341391943548
634,1.0102493463245887,0.7622594819426003,2.0993294311064714,0.6200257740848047
635,1.0108977006429858,0.7627106211298617,2.1013069412425254,0.6201748577219323
636,1.0139245688646414,0.7627555753861507,2.1043455341142905,0.6201963377144776
637,1.013950140143066,0.7641650088147894,2.1102256628485896,0.6203018790459237
638,1.0252457932063277,0.7641859157770647,2.1114505343883834,0.620410671915874
639,1.0289203439382704,0.764910150110198,2.1124770635734706,0.6205120377426837
640,1.029752470856896,0.7652776931565353,2.112594813038727,0.6205241796366209
641,1.0315773194995477,0.7658180107759899,2.113950896800707,0.6209337149638894
642,1.0407639743600443,0.7671315164513662,2.115695624980745,0.6211545321159967
643,1.064727009938235,0.768108462977582,2.1163800053727275,0.6212742175236414
644,1.0665719399876417,0.7688965418663772,2.1163867537233982,0.621315335977966
645,1.069782696719758,0.7696786709631469,2.1164410231903164,0.6213384090985855
646,1.0724414815797212,0.7697288163902904,2.121542770424865,0.6215520573179245
647,1.0732251100335906,0.769788862818471,2.1234048511902763,0.6215689836392482
648,1.0738661150387483,0.7701912197637708,2.1276164977672427,0.6216617120782443
649,1.0797727083743438,0.770665381052424,2.133247199288961,0.6223988309781917
650,1.0803486992674562,0.7726349165757073,2.134510400591556,0.6225885136036007
651,1.0812023002454896,0.7746222233829065,2.135583445640348,0.6228022002044324
652,1.0864568178468095,0.7758816582397631,2.136596054107563,0.6229152656873465
653,1.087420706640024,0.7762331148619637,2.1370061917487306,0.623064685178386
654,1.0912022555350116,0.7768519141535173,2.1384390157712434,0.6234232599766295
655,1.0935444938553198,0.7775306331381966,2.1393544265344993,0.6234390183361689
656,1.0967337868216258,0.7776682369714758,2.139774958551912,0.6235242441019597
657,1.096752160635149,0.7783714056651783,2.1417550175826205,0.6237384841540976
658,1.1085320269136911,0.7786686123332704,2.142477189291685,0.6237592413781295
659,1.108916028633339,0.7790349102674209,2.142637763316596,0.6240085385465937
660,1.1093523084001267,0.7802452262086462,2.145097685612511,0.6243064470829524
661,1.110786353979392,0.7817924183794878,2.146498672310784,0.6246596327498072
662,1.1133057104877113,0.7821183929193263,2.1489458927054144,0.6247778890915798
663,1.1156875130858352,0.7823459205617884,2.14947063348636,0.6250380520338216
664,1.116534798195226,0.7831206780382894,2.1502200509100957,0.6252475351640272
665,1.1209896673148194,0.7834133425362263,2.150961315664921,0.6255919590353662
666,1.1250291399901093,0.7836430671982264,2.1517345644064565,0.6263031871259976
667,1.1257242523095505,0.7838800915387968,2.1526766549436465,0.6263865991946489
668,1.1317657708587967,0.7846570138324377,2.154348156048006,0.6269027515249997
669,1.1318242429495593,0.7847219523346246,2.159024138674968,0.6271625873417539
670,1.132761813222697,0.7847418883464508,2.1660854985679205,0.6278548980396178
671,1.1344190008305122,0.7852340724269771,2.1728024887823705,0.6282687870088
672,1.1362863861991719,0.785668349637231,2.1739256485751612,0.6287877691326202
673,1.1364267253425764,0.7865831545340715,2.181067323832841,0.6290260433623374
674,1.1408811980989504,0.78683639482335,2.181146990227362,0.6290993413478962
675,1.1440201820139255,0.7873646621187885,2.1832223376094357,0.6294930133125967
676,1.1474897903271797,0.7875251326187173,2.1835744353233384,0.6300541090769685
677,1.147893817973851,0.787567591034528,2.184453996739555,0.6300800089741578
678,1.1496733159597314,0.7883926897625955,2.1877088551665924,0.630279467567176
679,1.1533020821124504,0.7899981925023158,2.1977800101058795,0.6302801119782426
680,1.1600661377104018,0.7904200974895743,2.2060079347805153,0.6304877532548381
681,1.1655325713888716,0.7910195071947399,2.207163720410745,0.6305602163142137
682,1.1668931414877615,0.794240876109174,2.209146652327113,0.6307309646042603
683,1.1687275955628056,0.7946305127339911,2.2109960122802366,0.6315839356020683
684,1.176201587818802,0.7947484957531901,2.214552458589863,0.631588984781925
685,1.1867276367112711,0.7961303919892155,2.2153755841032203,0.631595543314214
686,1.1873168580192381,0.797840926550329,2.217525312524617,0.6316045298413578
687,1.1931555980981103,0.7980671610412474,2.2178531266803905,0.6324015804170996
688,1.195721649100327,0.7987073604288115,2.2187099642298813,0.6324734084973471
689,1.1966704244129598,0.7988875928252649,2.2200903308990596,0.6325519382192393
690,1.1972695239944688,0.7989052380594074,2.221981979333517,0.6325970340457928
691,1.2,0.7991881520665528,2.2278531396394956,0.6326878402312921
692,1.207818465944602,0.8002987338679565,2.228913740870498,0.6331316089322431
693,1.2082739652292207,0.8017735019539936,2.2319548532025077,0.6334116422591842
694,1.2099928344584243,0.8029450784204203,2.23281084902992,0.6335670077126698
695,1.2174779070950785,0.8047527139937207,2.233260594201144,0.633920772729127
696,1.223951229846819,0.8057200840350849,2.234517588380262,0.6339396213932729
697,1.235376182599778,0.8076228974335828,2.2370238299226908,0.6341681164952837
698,1.2356237919491782,0.8076873447028066,2.2379574044109356,0.6344640165546442
699,1.2370183687872724,0.8094395892405579,2.238028108594443,0.635137687970253
700,1.2393377247058839,0.809458537988536,2.2486374438519823,0.6351733093401076
701,1.2435793837789326,0.8103308665686265,2.2499570715629185,0.6352700071510244
702,1.2471991965094373,0.8109449175817571,2.2539413226602236,0.6353573378222288
703,1.2478915026471522,0.812813462105646,2.2572873507382525,0.6355668058097578
704,1.2492714797575435,0.8165578529455011,2.2577243484363456,0.6360561288486015
705,1.2495580462167664,0.8173462239749415,2.2586194855500734,0.6360572900832892
706,1.2516721078133612,0.8182540308156429,2.259748775185528,0.6361833006098444
707,1.2612345944340366,0.8192717624716849,2.259803290543436,0.6362691080183981
708,1.2616462437841758,0.8198467290561444,2.262498283781484,0.6367374997933459
709,1.26473531047281,0.8200770153703879,2.2659400121916566,0.6368560618757618
710,1.2666669351686726,0.8209759933778251,2.27029133738644,0.6377102049448586
711,1.2689390029791017,0.8218811987046948,2.271006478014401,0.6377798415998635
712,1.270007875357458,0.82269676111932,2.2729626796332445,0.6378329888971894
713,1.2753495473853378,0.8243659258071832,2.273757568666623,0.6378840343316106
714,1.2760873557444552,0.8245057856507272,2.2752552912977073,0.6379481149514686
715,1.284951238774935,0.8256646071144522,2.27558677019007,0.6383193440028927
716,1.2907725752892216,0.8256760492600804,2.2756455848387054,0.6389771857170222
717,1.2943842283187301,0.826630051913068,2.276600234668284,0.6392147135106987
718,1.2994479778710222,0.8273822786377913,2.279558819171273,0.6397871882770821
719,1.3040593538771033,0.8276437305314901,2.2801800913886665,0.6399781104241123
720,1.313263840090611,0.8286311045126644,2.2809880624158048,0.6400321399389437
721,1.3211133659272098,0.8288762838175218,2.2817366578497724,0.6400853985688905
722,1.3214943682296894,0.8297633943893641,2.2818106319689173,0.6407964699015648
723,1.3258959377128883,0.8301231386120074,2.283037196628853,0.6412933613750125
724,1.3266911835436035,0.8317534941481121,2.2836855816292063,0.6416497954098901
725,1.3283209377555383,0.8319299673924772,2.288732951286852,0.6420106009348198
726,1.3364757186319363,0.8336591065570962,2.2894878833418493,0.642454750472207
727,1.3414147568916828,0.8337281058020471,2.2954215977112873,0.6425205712704756
728,1.3478577684714321,0.8338109450001067,2.2974003693549028,0.6433638742502088
729,1.3478748419236735,0.8355644592215212,2.2992438180007126,0.6434244167255148
730,1.3507125787059466,0.8388623002002813,2.299793319151838,0.6434385482857029
731,1.3528636864403678,0.8394167855457254,2.2999056238177666,0.6438609316549206
732,1.3577963980161527,0.8407887184072844,2.302730819888008,0.6439703060021484
733,1.3653157212235745,0.841394142483033,2.3030715385867495,0.6442386820047371
734,1.3673981226942833,0.8417725682168332,2.3030861457285634,0.6442858566362637
735,1.3708638220666434,0.8435664984018945,2.3088740129833116,0.64447050362878
736,1.3755130240000586,0.8443672866751005,2.3091055833783467,0.6457680245549671
737,1.3779466017815452,0.8457035498929735,2.3096961810071566,0.6459051243586842
738,1.3826240828591687,0.8464412441787955,2.3131411057199327,0.645964084759918
739,1.3851881895024465,0.8492494445454765,2.3141265509960594,0.6464488760511947
740,1.3939976715483031,0.8509821258262249,2.3148387657049456,0.6474527104798657
741,1.3997311741473142,0.8510943973983215,2.3187583207816616,0.6474602968555337
742,1.4023480121570717,0.8519115357618448,2.321563163357042,0.6476700326569466
